"ShipName","ShipAddress","ShipCity","ShipRegion","ShipPostalCode","ShipCountry","CustomerID","Customers_CompanyName","Address","City","Region","PostalCode","Country","Salesperson","OrderID","OrderDate","RequiredDate","ShippedDate","Shippers_CompanyName","ProductID","ProductName","UnitPrice","Quantity","Discount","ExtendedPrice","Freight"
"北冷マート","札幌市中央区北5条西 12-2-19-XXX","札幌市",,"060-0005","北海道","12","北冷マート","津市一身田中野 19-X","津市",,"514-0112","三重県","森上 偉久馬",10407,1995/2/7,1995/3/7,1995/2/8,"トマト",74,"食卓わかめ",0,1,0.00,0,91
"大宮ユニオン","草加市吉町 3-4-X","草加市",,"340-0017","埼玉県","38","大宮ユニオン","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","正門 恵子",10469,1995/4/10,1995/5/8,1995/4/12,"アカネコ",74,"食卓わかめ",50,1,0.00,50,60
"コンビニエンス北風","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","32","コンビニエンス北風","春日井市味美白山町 1-9-X","春日井市",,"486-0969","愛知県","田中 秀樹",10511,1995/5/19,1995/6/16,1995/5/11,"ペンギン",74,"食卓わかめ",50,10,0.00,500,351
"酒蔵でん","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","6","酒蔵でん","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","埼玉県","古田 哲也",10308,1994/10/19,1994/11/16,1994/11/9,"ペンギン",75,"ふりかけかつお風味",500,1,0.00,500,2
"北冷マート","札幌市中央区北5条西 12-2-19-XXX","札幌市",,"060-0005","北海道","12","北冷マート","津市一身田中野 19-X","津市",,"514-0112","三重県","森上 偉久馬",10313,1994/10/25,1994/11/22,1994/10/28,"トマト",75,"ふりかけかつお風味",100,400,0.00,40000,2
"笹の葉食料品店","横浜市緑区千草台 7-X","横浜市",,"226-0000","神奈川県","33","笹の葉食料品店","鹿児島市宇宿町 2655-XX","鹿児島市","白山町","890-0074","鹿児島県","高橋 真紀",10464,1995/4/4,1995/5/2,1995/3/27,"トマト",75,"ふりかけかつお風味",150,100,0.00,15000,89
"山門屋","中野区大和町 2-41-XX","中野区",,"165-0034","東京都","36","山門屋","鹿児島市宇宿 2-14-X","鹿児島市",,"890-0073","鹿児島県","東海 誠一",10510,1995/5/19,1995/6/16,1995/5/12,"ペンギン",75,"ふりかけかつお風味",100,1,0.00,100,368
"よろず商店","北九州町田1-3","北九州",,"884-1111","神奈川県","35","よろず商店","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","古田 哲也",10520,1995/5/30,1995/6/27,1995/5/17,"アカネコ",75,"ふりかけかつお風味",98,5,0.00,490,13
"小町ストアー","多賀城市笠神 3-2-X","多賀城市",,"985-0831","秋田県","11","小町ストアー","富山市朝菜町 2-702-XX","富山市",,"939-8066","富山県","木下 和明",10536,1995/6/14,1995/7/12,1995/5/29,"トマト",75,"ふりかけかつお風味",0,1,0.00,0,59
"食所あんどう","習志野市津田沼 2-6-XX","習志野市",,"275-0016","福岡県","22","食所あんどう","多賀城市笠神 3-2-X","多賀城市",,"985-0831","宮城県","田中 秀樹",10554,1995/6/30,1995/7/28,1995/6/19,"ペンギン",75,"ふりかけかつお風味",100,5,0.00,500,121
"からんころん","川崎市中原区宮内 XXX","川崎市",,"211-0051","北九州","51","からんころん","茅ヶ崎市西久保 1592-X","茅ヶ崎市",,"253-0083","神奈川県","森上 偉久馬",10556,1995/7/4,1995/8/15,1995/6/22,"アカネコ",75,"ふりかけかつお風味",100,1,0.00,100,10
"山門屋","中野区大和町 2-41-XX","中野区",,"165-0034","東京都","36","山門屋","鹿児島市宇宿 2-14-X","鹿児島市",,"890-0073","鹿児島県","木下 和明",10273,1994/9/5,1994/10/3,1994/9/12,"ペンギン",76,"ふりかけ鮭風味",250,2500,0.00,625000,76
"北冷マート","札幌市中央区北5条西 12-2-19-XXX","札幌市",,"060-0005","北海道","12","北冷マート","津市一身田中野 19-X","津市",,"514-0112","三重県","森上 偉久馬",10313,1994/10/25,1994/11/22,1994/10/28,"トマト",76,"ふりかけ鮭風味",120,400,0.00,48000,2
"コンビニエンス北風","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","32","コンビニエンス北風","春日井市味美白山町 1-9-X","春日井市",,"486-0969","愛知県","正門 恵子",10340,1994/11/29,1994/12/27,1994/11/24,"ペンギン",76,"ふりかけ鮭風味",10,1,0.00,10,166
"ポム・ド・テール","川越市熊野町 12-2-XXX","川越市",,"350-1146","埼玉県","41","ポム・ド・テール","中野区大和町 2-41-XX","川崎市",,"165-0034","東京都","木下 和明",10346,1994/12/6,1995/1/17,1994/12/9,"ペンギン",76,"ふりかけ鮭風味",100,10,0.00,1000,142
"酒蔵でん","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","6","酒蔵でん","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","埼玉県","松沢 彩子",10443,1995/3/15,1995/4/12,1995/3/10,"アカネコ",76,"ふりかけ鮭風味",0,1,0.00,0,14
"笹の葉食料品店","横浜市緑区千草台 7-X","横浜市",,"226-0000","神奈川県","33","笹の葉食料品店","鹿児島市宇宿町 2655-XX","鹿児島市","白山町","890-0074","鹿児島県","高橋 真紀",10464,1995/4/4,1995/5/2,1995/3/27,"トマト",76,"ふりかけ鮭風味",150,100,0.00,15000,89
"よろず商店","北九州町田1-3","北九州",,"884-1111","神奈川県","35","よろず商店","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","古田 哲也",10520,1995/5/30,1995/6/27,1995/5/17,"アカネコ",76,"ふりかけ鮭風味",100,5,0.00,500,13
"小町ストアー","多賀城市笠神 3-2-X","多賀城市",,"985-0831","秋田県","11","小町ストアー","富山市朝菜町 2-702-XX","富山市",,"939-8066","富山県","木下 和明",10536,1995/6/14,1995/7/12,1995/5/29,"トマト",76,"ふりかけ鮭風味",0,1,0.00,0,59
"東海道スーパー","札幌市豊平区中の島一条2丁目 4-XX","札幌市",,"062-0921","千葉県","10","東海道スーパー","那覇市繁多川 1-21-XX","那覇市",,"902-0071","沖縄県","森上 偉久馬",10552,1995/6/29,1995/7/27,1995/6/9,"アカネコ",76,"ふりかけ鮭風味",0,1,0.00,0,83
"食所あんどう","習志野市津田沼 2-6-XX","習志野市",,"275-0016","福岡県","22","食所あんどう","多賀城市笠神 3-2-X","多賀城市",,"985-0831","宮城県","田中 秀樹",10554,1995/6/30,1995/7/28,1995/6/19,"ペンギン",76,"ふりかけ鮭風味",100,5,0.00,500,121
"からんころん","川崎市中原区宮内 XXX","川崎市",,"211-0051","北九州","51","からんころん","茅ヶ崎市西久保 1592-X","茅ヶ崎市",,"253-0083","神奈川県","森上 偉久馬",10556,1995/7/4,1995/8/15,1995/6/22,"アカネコ",76,"ふりかけ鮭風味",98,1,0.00,98,10
"葉薄ふぁん","吹田市竹見台 2-X","吹田市",,"565-0863","大阪府","18","葉薄ふぁん","習志野市津田沼 2-6-XX","習志野市",,"275-0016","千葉県","木下 和明",10256,1994/8/15,1994/9/12,1994/8/17,"トマト",77,"大陸サーモン",10,12,0.00,125,14
"アリス亭","野田市日之出町 27-XX","野田市",,"270-0234","千葉県","39","アリス亭","横浜市緑区千草台 7-X","横浜市","千草台","226-0000","神奈川県","田中 秀樹",10257,1994/8/16,1994/9/13,1994/8/22,"ペンギン",77,"大陸サーモン",10,15,0.00,156,82
"札幌フード","札幌市手稲区前田 4-9-3-XX","札幌市",,"006-0814","北海道","13","札幌フード","京都市西京区山田平尾町 73-X","京都府",,"615-8256","京都府","正門 恵子",10311,1994/10/21,1994/11/4,1994/10/25,"ペンギン",77,"大陸サーモン",0,1,0.00,0,25
"葉薄ふぁん","吹田市竹見台 2-X","吹田市",,"565-0863","大阪府","18","葉薄ふぁん","習志野市津田沼 2-6-XX","習志野市",,"275-0016","千葉県","明山 典央",10320,1994/11/3,1994/11/17,1994/11/8,"ペンギン",77,"大陸サーモン",250,50,0.00,12500,35
"高原亭","牛久市下根町 1504-XX","牛久市","下根町","300-1203","茨城県","50","高原亭","横浜市旭区左近山 3-18-XXX","横浜市","旭区","241-0831","神奈川県","田中 秀樹",10430,1995/3/2,1995/3/16,1995/3/2,"アカネコ",77,"大陸サーモン",550,1,0.00,550,459
"北冷マート","札幌市中央区北5条西 12-2-19-XXX","札幌市",,"060-0005","北海道","12","北冷マート","津市一身田中野 19-X","津市",,"514-0112","三重県","古田 哲也",10458,1995/3/29,1995/4/26,1995/3/24,"ペンギン",77,"大陸サーモン",0,1,0.00,0,147
"ポム・ド・テール","川越市熊野町 12-2-XXX","川越市",,"350-1146","埼玉県","41","ポム・ド・テール","中野区大和町 2-41-XX","川崎市",,"165-0034","東京都","正門 恵子",10486,1995/4/26,1995/5/24,1995/4/12,"トマト",77,"大陸サーモン",0,1,0.00,0,31
"大和マーケット","長野市大豆島 1798-X","長野市",,"381-0022","長野県","9","大和マーケット","横浜市中区千代崎町1-3-5","横浜市","中区","231-0864","神奈川県","木下 和明",10514,1995/5/23,1995/6/20,1995/5/8,"トマト",77,"大陸サーモン",0,1,0.00,0,790
"イルカランド","大田区萩中 2-4-X","大田区",,"144-0047","東京都","37","イルカランド","成田市台方 XXX","成田市",,"286-0003","千葉県","森上 偉久馬",10516,1995/5/25,1995/6/22,1995/5/12,"ペンギン",77,"大陸サーモン",0,1,0.00,0,63
"割烹ふじい","富山市朝菜町 2-702-XX","富山市",,"939-8066","富山県","3","割烹ふじい","福岡市博多区東平尾 2-10-XX","福岡市","博多区","816-0053","福岡県","正門 恵子",10517,1995/5/25,1995/6/22,1995/5/17,"ペンギン",77,"大陸サーモン",270,1,0.00,270,32
"寿ストアー","野田市日之出町 27-XX","野田市",,"270-0234","東京都","7","寿ストアー","練馬区東大泉 1-26-31-XXX","練馬区","大泉","178-0063","東京都","古田 哲也",10523,1995/6/1,1995/6/29,1995/5/19,"トマト",77,"大陸サーモン",0,1,0.00,0,78
"割烹ふじい","那覇市繁多川 1-21-XX","那覇市",,"902-0071","富山県","3","割烹ふじい","福岡市博多区東平尾 2-10-XX","福岡市","博多区","816-0053","福岡県","松沢 彩子",10545,1995/6/22,1995/7/20,1995/6/6,"トマト",77,"大陸サーモン",0,1,0.00,0,12
"酒蔵でん","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","6","酒蔵でん","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","埼玉県","古田 哲也",10308,1994/10/19,1994/11/16,1994/11/9,"ペンギン",80,"特選にぼし",200,1,0.00,200,2
"雪花ガーデン","札幌市豊平区中の島一条2丁目 4-XX","札幌市",,"062-0921","北海道","14","雪花ガーデン","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","木下 和明",10330,1994/11/16,1994/12/14,1994/11/14,"アカネコ",80,"特選にぼし",1000,100,0.00,100000,13
"コンビニエンス北風","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","32","コンビニエンス北風","春日井市味美白山町 1-9-X","春日井市",,"486-0969","愛知県","松沢 彩子",10366,1994/12/29,1995/2/9,1994/12/27,"トマト",80,"特選にぼし",500,5,0.00,2500,10
"北冷マート","札幌市中央区北5条西 12-2-19-XXX","札幌市",,"060-0005","北海道","12","北冷マート","津市一身田中野 19-X","津市",,"514-0112","三重県","森上 偉久馬",10407,1995/2/7,1995/3/7,1995/2/8,"トマト",80,"特選にぼし",0,1,0.00,0,91
"喫茶たいむましん","佐賀市長瀬町 23-XX","佐賀市",,"840-0853","佐賀県","1","喫茶たいむましん","佐賀市長瀬町 23-XX","佐賀市",,"840-0853","佐賀県","松沢 彩子",10500,1995/5/10,1995/6/7,1995/5/11,"アカネコ",80,"特選にぼし",10,50,0.20,400,43
"浜辺商店","茅ヶ崎市西久保 1592-X","茅ヶ崎市",,"253-0083","神奈川県","47","浜辺商店","君津市袖ケ浦町野里 1539-X","君津市",,"299-1100","千葉県","東海 誠一",10519,1995/5/29,1995/6/26,1995/5/18,"ペンギン",80,"特選にぼし",150,1,0.00,150,92
"酒蔵でん","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","6","酒蔵でん","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","埼玉県","古田 哲也",10308,1994/10/19,1994/11/16,1994/11/9,"ペンギン",81,"本がつお特上",150,1,0.00,150,2
"東海道スーパー","習志野市津田沼 2-6-XX","習志野市",,"275-0016","千葉県","10","東海道スーパー","那覇市繁多川 1-21-XX","那覇市",,"902-0071","沖縄県","明山 典央",10343,1994/12/1,1994/12/29,1994/11/29,"アカネコ",81,"本がつお特上",50,1,0.00,50,110
"高原亭","牛久市下根町 1504-XX","牛久市",,"300-1203","茨城県","50","高原亭","横浜市旭区左近山 3-18-XXX","横浜市","旭区","241-0831","神奈川県","森上 偉久馬",10368,1994/12/30,1995/1/27,1995/1/3,"トマト",81,"本がつお特上",0,1,0.00,0,102
"月野株式会社","仙台市太白区人来田 3-15-XX","仙台市","太白区","982-0222","宮城県","17","月野株式会社","長野市大豆島 1798-X","長野市",,"381-0022","長野県","正門 恵子",10374,1995/1/5,1995/2/2,1995/1/30,"ペンギン",81,"本がつお特上",350,5,0.00,1750,4
"びしゃもんや","成田市台方 XXX","成田市",,"286-0003","千葉県","31","びしゃもんや","名古屋市瑞穂区中根町 5-4-X","名古屋市","中根町","467-0055","愛知県","松沢 彩子",10456,1995/3/28,1995/5/9,1995/3/21,"トマト",81,"本がつお特上",250,10,0.00,2500,8
"浜辺商店","茅ヶ崎市西久保 1592-X","茅ヶ崎市",,"253-0083","神奈川県","47","浜辺商店","君津市袖ケ浦町野里 1539-X","君津市",,"299-1100","千葉県","東海 誠一",10519,1995/5/29,1995/6/26,1995/5/18,"ペンギン",81,"本がつお特上",100,1,0.00,100,92
"温泉レストラン","吾妻郡草津町 462-XX","吾妻郡",,"377-1700","群馬県","8","温泉レストラン","牛久市下根町 1504-XX","牛久市",,"300-1203","茨城県","正門 恵子",10525,1995/6/2,1995/6/30,1995/6/2,"トマト",81,"本がつお特上",200,100,0.00,20000,11
"食料品店ふじ","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","29","食料品店ふじ","粕屋郡志免町御手洗 51-X","粕屋郡",,"811-2206","福岡県","田中 秀樹",10337,1994/11/24,1994/12/22,1994/11/21,"ペンギン",82,"ころもはんぺん",40,1,0.00,40,108
"宮株式会社","仙台市宮城野区古宮 4-X","仙台市",,"983-0000","宮城県","16","宮株式会社","吾妻郡草津町 462-XX","吾妻郡","豆島","377-1700","群馬県","東海 誠一",10356,1994/12/19,1995/1/16,1994/12/16,"トマト",82,"ころもはんぺん",0,1,0.00,0,37
"小料理なんごく","那覇市繁多川 1-21-XX","那覇市",,"902-0071","沖縄県","2","小料理なんごく","札幌市中央区北5条西 12-2-19-XXX","札幌市",,"060-0005","北海道","正門 恵子",10385,1995/1/17,1995/2/14,1995/1/13,"トマト",82,"ころもはんぺん",120,5,0.00,600,31
"レストラン石坂","志木市幸町 1-8-40-XXXX","志木市","幸町","353-0005","埼玉県","48","レストラン石坂","逗子市山の根 3-15-XX","逗子市",,"249-0002","神奈川県","松沢 彩子",10437,1995/3/8,1995/4/5,1995/3/9,"アカネコ",82,"ころもはんぺん",0,1,0.00,0,20
"居酒屋ななべえ","京都市西京区山田平尾町 73-X","京都市",,"615-8256","京都府","5","居酒屋ななべえ","世田谷区奥沢 1-37-XX","世田谷区",,"158-0083","東京都","古田 哲也",10483,1995/4/24,1995/5/22,1995/4/14,"トマト",82,"ころもはんぺん",50,1,0.00,50,15
"海鮮料理くじら","札幌市中央区北5条西 12-2-19-XXX","札幌市",,"060-0005","三重県","4","海鮮料理くじら","成田市加良部 5-3-X","千葉県",,"286-0036","千葉県","松沢 彩子",10543,1995/6/21,1995/7/19,1995/6/1,"トマト",82,"ころもはんぺん",0,1,0.00,0,48
"洋風居酒屋けい・えっくす","鹿児島市宇宿町 2655-XX","鹿児島市","宇宿町","890-0074","鹿児島県","27","洋風居酒屋けい・えっくす","伊丹市池尻 5-XX","伊丹市",,"664-0027","兵庫県","高橋 真紀",10255,1994/8/12,1994/9/9,1994/8/15,"ペンギン",84,"コーンフレークチョコ",50,1,0.00,50,148
"イルカランド","大田区萩中 2-4-X","大田区",,"144-0047","東京都","37","イルカランド","成田市台方 XXX","成田市",,"286-0003","千葉県","正門 恵子",10258,1994/8/17,1994/9/14,1994/8/23,"アカネコ",84,"コーンフレークチョコ",100,1,0.00,100,141
"屋台すまいる","池田市伏尾台 2-9-X","池田市",,"563-0017","大阪府","19","屋台すまいる","大館市釈迦内字館 30-XX","大館市",,"017-0012","秋田県","松沢 彩子",10287,1994/9/22,1994/10/20,1994/9/26,"ペンギン",84,"コーンフレークチョコ",300,10,0.00,3000,13
"山門屋","中野区大和町 2-41-XX","中野区",,"165-0034","東京都","36","山門屋","鹿児島市宇宿 2-14-X","鹿児島市",,"890-0073","鹿児島県","正門 恵子",10304,1994/10/13,1994/11/10,1994/11/9,"トマト",84,"コーンフレークチョコ",300,5,0.00,1500,64
"蓬莱堂","世田谷区給田 3-31-X","世田谷",,"157-0064","東京都","44","蓬莱堂","野田市日之出町 27-XX","野田市",,"270-0234","千葉県","正門 恵子",10351,1994/12/12,1995/1/9,1994/12/6,"アカネコ",84,"コーンフレークチョコ",0,1,0.00,0,162
"酒蔵でん","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","6","酒蔵でん","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","埼玉県","正門 恵子",10361,1994/12/23,1995/1/20,1994/12/21,"トマト",84,"コーンフレークチョコ",0,1,0.00,0,183
"みちのく本陣","杉並区成田東 5-35-XX","杉並区",,"166-0015","東京都","40","みちのく本陣","川崎市中原区宮内 XXX","成田市","中原区","211-0051","神奈川県","松沢 彩子",10402,1995/2/2,1995/3/16,1995/2/3,"トマト",84,"コーンフレークチョコ",250,1,0.00,250,68
